"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Dim1","Year","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"444",814154,"WSH_10_WAT","COUNTRY","NAM","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"93 [61-137]",93.41652,61.24002,137.32098,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"445",8103123,"WSH_10_WAT","COUNTRY","TON","WPR","YEAR","Western Pacific","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1 [0-2]",0.76128,0.30162,2.40916,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"446",5176878,"WSH_10_WAT","COUNTRY","MRT","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"389 [244-589]",388.95252,244.33832,589.24988,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"447",675552,"WSH_10_WAT","COUNTRY","TKM","EUR","YEAR","Europe","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"14 [3-44]",14.21514,3.41626,44.33637,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"448",7040039,"WSH_10_WAT","COUNTRY","HND","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"140 [83-225]",139.70712,83.2326,225.2309,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"449",5006687,"WSH_10_WAT","COUNTRY","LKA","SEAR","YEAR","South-East Asia","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"56 [26-105]",55.59435,26.21465,105.27586,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"450",4291443,"WSH_10_WAT","COUNTRY","LBN","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"3 [1-8]",2.53876,0.64906,7.60103,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"451",9370005,"WSH_10_WAT","COUNTRY","ZMB","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1277 [916-1725]",1277.43652,916.42041,1725.078,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"452",2670911,"WSH_10_WAT","COUNTRY","IDN","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"628 [382-1061]",628.17572,382.21164,1060.64819,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"453",3171002,"WSH_10_WAT","COUNTRY","UZB","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"24 [13-44]",24.1915,13.11807,44.30496,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"454",3784802,"WSH_10_WAT","COUNTRY","IND","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"20045 [12141-29949]",20044.9668,12141.27637,29948.65234,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"455",8166680,"WSH_10_WAT","COUNTRY","AFG","EMR","YEAR","Eastern Mediterranean","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1059 [728-1487]",1059.49207,727.75,1487.09619,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"456",258842,"WSH_10_WAT","COUNTRY","BEN","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1354 [942-1880]",1354.4978,942.47949,1879.71741,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"457",2905620,"WSH_10_WAT","COUNTRY","MYS","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"14 [7-24]",14.15083,7.18572,24.30049,NA,"2022-11-01T15:12:57+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"458",7235464,"WSH_10_WAT","COUNTRY","YEM","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"940 [508-1579]",939.55579,508.13791,1578.75708,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"459",8179390,"WSH_10_WAT","COUNTRY","AGO","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"3218 [2028-4797]",3218.48535,2027.68286,4797.20459,NA,"2022-11-01T15:12:53+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"460",9921443,"WSH_10_WAT","COUNTRY","VNM","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"132 [82-216]",132.49643,81.9605,216.29633,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"461",4385545,"WSH_10_WAT","COUNTRY","ETH","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"5230 [3788-6895]",5229.81445,3788.25977,6894.88672,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"462",5271378,"WSH_10_WAT","COUNTRY","TGO","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1379 [1002-1813]",1379.41309,1002.22748,1812.51489,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"463",5265072,"WSH_10_WAT","COUNTRY","LAO","WPR","YEAR","Western Pacific","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"192 [127-282]",192.36054,126.65567,281.79169,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"464",833478,"WSH_10_WAT","COUNTRY","GHA","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2508 [1789-3390]",2507.61279,1789.06006,3389.86035,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"465",2816808,"WSH_10_WAT","COUNTRY","GAB","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"116 [68-176]",116.36238,67.92559,175.63257,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"466",6374816,"WSH_10_WAT","COUNTRY","COM","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"58 [37-88]",58.28481,36.60516,87.88237,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"467",3727870,"WSH_10_WAT","COUNTRY","SLV","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"24 [12-43]",24.1778,12.11948,42.907,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"468",10035672,"WSH_10_WAT","COUNTRY","KAZ","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"28 [13-60]",27.96899,12.70994,60.39956,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"469",9021422,"WSH_10_WAT","COUNTRY","SLE","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"998 [692-1386]",998.32617,691.59296,1386.28125,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"470",4664755,"WSH_10_WAT","COUNTRY","GEO","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"2 [1-4]",1.53702,0.54002,3.82564,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"471",3240846,"WSH_10_WAT","COUNTRY","VUT","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"27 [15-41]",26.81101,14.71328,41.22199,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"472",9801074,"WSH_10_WAT","COUNTRY","LAO","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"406 [276-575]",406.44696,275.57001,575.0611,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"473",3601317,"WSH_10_WAT","COUNTRY","VEN","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"14 [2-118]",14.19972,1.85438,117.99558,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"474",8350556,"WSH_10_WAT","COUNTRY","ZWE","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1948 [1450-2531]",1948.43054,1449.59155,2530.9209,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"475",903413,"WSH_10_WAT","COUNTRY","TLS","SEAR","YEAR","South-East Asia","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"25 [15-39]",24.67577,15.4417,38.908,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"476",4190225,"WSH_10_WAT","COUNTRY","MWI","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"559 [386-777]",558.74915,385.83417,777.30402,NA,"2022-11-01T15:12:57+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"477",3658294,"WSH_10_WAT","COUNTRY","SDN","EMR","YEAR","Eastern Mediterranean","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1060 [685-1509]",1059.63074,685.02661,1509.01758,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"478",1011321,"WSH_10_WAT","COUNTRY","WSM","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1 [0-5]",0.86367,0.04072,4.68277,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"479",5881364,"WSH_10_WAT","COUNTRY","GRD","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0 [0-1]",0.41708,0.17307,0.76302,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"480",1908848,"WSH_10_WAT","COUNTRY","BIH","EUR","YEAR","Europe","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1 [0-2]",0.76558,0.21182,1.87494,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"481",6692011,"WSH_10_WAT","COUNTRY","MAR","EMR","YEAR","Eastern Mediterranean","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"69 [34-131]",69.14837,34.054,130.63336,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"482",2168904,"WSH_10_WAT","COUNTRY","MOZ","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"2123 [1430-2977]",2122.54126,1429.62402,2977.3457,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"483",3911156,"WSH_10_WAT","COUNTRY","PAN","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"17 [8-31]",16.71804,8.0388,30.8639,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"484",9281540,"WSH_10_WAT","COUNTRY","BRA","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"746 [267-1789]",745.74695,266.50989,1789.39526,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"485",7856129,"WSH_10_WAT","COUNTRY","NIC","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"18 [11-28]",18.06747,10.84308,28.12328,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"486",7375212,"WSH_10_WAT","COUNTRY","KHM","WPR","YEAR","Western Pacific","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"351 [239-495]",350.6087,238.52792,495.0376,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"487",4468364,"WSH_10_WAT","COUNTRY","JAM","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1 [0-2]",0.64797,0.22675,1.56234,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"488",6046129,"WSH_10_WAT","COUNTRY","PAK","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"38874 [26352-54741]",38874.375,26352.14844,54740.69531,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"489",2251157,"WSH_10_WAT","COUNTRY","MYS","WPR","YEAR","Western Pacific","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"208 [104-372]",208.15396,103.50682,371.87341,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"490",5685600,"WSH_10_WAT","COUNTRY","LBY","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"3 [0-22]",3.15571,0.40093,22.19921,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"491",8167018,"WSH_10_WAT","COUNTRY","VUT","WPR","YEAR","Western Pacific","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"13 [7-20]",13.063,7.16407,20.44085,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"492",3728088,"WSH_10_WAT","COUNTRY","CMR","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2241 [1545-3118]",2240.84522,1544.64648,3118.21582,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"493",1416553,"WSH_10_WAT","COUNTRY","ALB","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1 [0-2]",0.87107,0.31079,2.01464,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"494",3861334,"WSH_10_WAT","COUNTRY","MNG","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"13 [8-19]",12.54464,7.90846,19.43552,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"495",2359069,"WSH_10_WAT","COUNTRY","NAM","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"63 [42-88]",62.58243,42.32145,88.47368,NA,"2022-11-01T15:12:57+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"496",7894398,"WSH_10_WAT","COUNTRY","SLV","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"22 [11-41]",22.25587,10.73251,40.95876,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"497",3848654,"WSH_10_WAT","COUNTRY","CRI","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"13 [5-29]",13.44536,5.34202,28.60454,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"498",8186137,"WSH_10_WAT","COUNTRY","SUR","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"5 [3-8]",5.06455,2.92263,8.34159,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"499",9940925,"WSH_10_WAT","COUNTRY","CHN","WPR","YEAR","Western Pacific","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"743 [326-1607]",742.98303,326.32224,1607.47388,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"500",5450945,"WSH_10_WAT","COUNTRY","VCT","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0 [0-1]",0.47812,0.19778,0.93255,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"501",6140752,"WSH_10_WAT","COUNTRY","NPL","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"359 [245-507]",358.68875,244.54877,507.39621,NA,"2022-11-01T15:12:57+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"502",10023303,"WSH_10_WAT","COUNTRY","LBR","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"342 [238-476]",342.19342,238.03275,476.31982,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"503",695166,"WSH_10_WAT","COUNTRY","KEN","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2473 [1734-3363]",2472.62549,1733.79407,3362.95752,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"504",4348220,"WSH_10_WAT","COUNTRY","TUR","EUR","YEAR","Europe","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"53 [20-128]",52.72205,19.94948,128.07166,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"505",4455776,"WSH_10_WAT","COUNTRY","BWA","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"47 [22-86]",46.91855,21.81507,86.12346,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"506",1245964,"WSH_10_WAT","COUNTRY","NIC","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"18 [11-27]",17.5474,10.59824,27.19148,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"507",7034297,"WSH_10_WAT","COUNTRY","NAM","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"250 [169-351]",249.68272,169.2731,351.40683,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"508",7103764,"WSH_10_WAT","COUNTRY","PNG","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"204 [118-319]",203.67172,118.29242,318.70328,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"509",8452252,"WSH_10_WAT","COUNTRY","KGZ","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"10 [4-19]",9.56313,4.15224,18.97254,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"510",7413429,"WSH_10_WAT","COUNTRY","MYS","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"384 [191-678]",384.02289,190.93916,678.03546,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"511",8477634,"WSH_10_WAT","COUNTRY","TCD","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"3899 [2802-5205]",3899.23438,2802.23047,5204.87158,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"512",3879876,"WSH_10_WAT","COUNTRY","BRA","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"120 [42-289]",119.75136,42.47817,288.63794,NA,"2022-11-01T15:12:53+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"513",4292108,"WSH_10_WAT","COUNTRY","MOZ","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2287 [1587-3123]",2287.33594,1587.02881,3122.71265,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"514",3804492,"WSH_10_WAT","COUNTRY","ARG","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"63 [14-155]",63.25521,14.22126,154.93854,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"515",3886222,"WSH_10_WAT","COUNTRY","IDN","SEAR","YEAR","South-East Asia","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"4052 [2472-6755]",4051.74756,2472.12695,6754.50635,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"516",1132310,"WSH_10_WAT","COUNTRY","SLB","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"82 [51-119]",82.02423,50.75469,119.13499,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"517",7723816,"WSH_10_WAT","COUNTRY","MRT","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"370 [239-542]",369.74164,239.4613,542.33154,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"518",6894963,"WSH_10_WAT","COUNTRY","GNB","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"406 [300-527]",405.51175,300.21906,527.40454,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"519",4709769,"WSH_10_WAT","COUNTRY","BFA","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2844 [1919-4019]",2843.50342,1919.16162,4019.45996,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
