DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
535803,Population with water more than 30 minutes away round trip,7,1,NG,Nigeria,2018,NG2018DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2018,DHS,188356,186450,NA,NA,NA
535810,Population with unknown or missing information on round trip time to water,0.1,1,NG,Nigeria,2018,NG2018DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2018,DHS,188356,186450,NA,NA,NA
812659,Population with water on the premises,41.6,1,NG,Nigeria,2021,NG2021MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2021,MIS,73143,69938,NA,NA,NA
812654,Population with water 30 minutes or less away round trip,52.2,1,NG,Nigeria,2021,NG2021MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2021,MIS,73143,69938,NA,NA,NA
812660,Population with water more than 30 minutes away round trip,5.5,1,NG,Nigeria,2021,NG2021MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2021,MIS,73143,69938,NA,NA,NA
812656,Population with unknown or missing information on round trip time to water,0.7,1,NG,Nigeria,2021,NG2021MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2021,MIS,73143,69938,NA,NA,NA
38842,Population with water on the premises,35.4,1,NG,Nigeria,2024,NG2024DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2024,DHS,181397,174677,NA,NA,NA
38838,Population with water 30 minutes or less away round trip,55.4,1,NG,Nigeria,2024,NG2024DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2024,DHS,181397,174677,NA,NA,NA
38843,Population with water more than 30 minutes away round trip,9,1,NG,Nigeria,2024,NG2024DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2024,DHS,181397,174677,NA,NA,NA
38840,Population with unknown or missing information on round trip time to water,0.2,1,NG,Nigeria,2024,NG2024DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2024,DHS,181397,174677,NA,NA,NA
71739,Population with water on the premises,13.7,1,NI,Niger,1992,NI1992DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1992,DHS,32851,33392,NA,NA,NA
71717,Population with water 30 minutes or less away round trip,75.3,1,NI,Niger,1992,NI1992DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1992,DHS,32851,33392,NA,NA,NA
71740,Population with water more than 30 minutes away round trip,10.6,1,NI,Niger,1992,NI1992DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1992,DHS,32851,33392,NA,NA,NA
71747,Population with unknown or missing information on round trip time to water,0.4,1,NI,Niger,1992,NI1992DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1992,DHS,32851,33392,NA,NA,NA
360579,Population with water on the premises,14.1,1,NI,Niger,1998,NI1998DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1998,DHS,35142,35989,NA,NA,NA
360568,Population with water 30 minutes or less away round trip,69.2,1,NI,Niger,1998,NI1998DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1998,DHS,35142,35989,NA,NA,NA
360580,Population with water more than 30 minutes away round trip,16.4,1,NI,Niger,1998,NI1998DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1998,DHS,35142,35989,NA,NA,NA
360573,Population with unknown or missing information on round trip time to water,0.2,1,NI,Niger,1998,NI1998DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1998,DHS,35142,35989,NA,NA,NA
357147,Population with water on the premises,14.6,1,NI,Niger,2006,NI2006DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2006,DHS,46602,47420,NA,NA,NA
357116,Population with water 30 minutes or less away round trip,58.1,1,NI,Niger,2006,NI2006DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2006,DHS,46602,47420,NA,NA,NA
357148,Population with water more than 30 minutes away round trip,26.7,1,NI,Niger,2006,NI2006DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2006,DHS,46602,47420,NA,NA,NA
357140,Population with unknown or missing information on round trip time to water,0.6,1,NI,Niger,2006,NI2006DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2006,DHS,46602,47420,NA,NA,NA
729740,Population with water on the premises,11.1,1,NI,Niger,2012,NI2012DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2012,DHS,63595,63776,NA,NA,NA
729733,Population with water 30 minutes or less away round trip,52.8,1,NI,Niger,2012,NI2012DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2012,DHS,63595,63776,NA,NA,NA
729741,Population with water more than 30 minutes away round trip,34.6,1,NI,Niger,2012,NI2012DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2012,DHS,63595,63776,NA,NA,NA
729712,Population with unknown or missing information on round trip time to water,1.5,1,NI,Niger,2012,NI2012DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2012,DHS,63595,63776,NA,NA,NA
646671,Population with water on the premises,15.1,1,NI,Niger,2021,NI2021MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2021,MIS,30173,29491,NA,NA,NA
646682,Population with water 30 minutes or less away round trip,55.3,1,NI,Niger,2021,NI2021MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2021,MIS,30173,29491,NA,NA,NA
646672,Population with water more than 30 minutes away round trip,27.7,1,NI,Niger,2021,NI2021MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2021,MIS,30173,29491,NA,NA,NA
646676,Population with unknown or missing information on round trip time to water,1.9,1,NI,Niger,2021,NI2021MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2021,MIS,30173,29491,NA,NA,NA
277017,Population with water on the premises,40.9,1,NM,Namibia,1992,NM1992DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1992,DHS,24602,25584,NA,NA,NA
277027,Population with water 30 minutes or less away round trip,39.6,1,NM,Namibia,1992,NM1992DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1992,DHS,24602,25584,NA,NA,NA
277018,Population with water more than 30 minutes away round trip,18,1,NM,Namibia,1992,NM1992DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1992,DHS,24602,25584,NA,NA,NA
277013,Population with unknown or missing information on round trip time to water,1.5,1,NM,Namibia,1992,NM1992DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1992,DHS,24602,25584,NA,NA,NA
309288,Population with water on the premises,49.7,1,NM,Namibia,2000,NM2000DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2000,DHS,32293,30574,NA,NA,NA
309273,Population with water 30 minutes or less away round trip,43,1,NM,Namibia,2000,NM2000DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2000,DHS,32293,30574,NA,NA,NA
309289,Population with water more than 30 minutes away round trip,6.6,1,NM,Namibia,2000,NM2000DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2000,DHS,32293,30574,NA,NA,NA
309271,Population with unknown or missing information on round trip time to water,0.7,1,NM,Namibia,2000,NM2000DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2000,DHS,32293,30574,NA,NA,NA
153467,Population with water on the premises,51.3,1,NM,Namibia,2006,NM2006DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2006-07,DHS,41247,40794,NA,NA,NA
153481,Population with water 30 minutes or less away round trip,37.8,1,NM,Namibia,2006,NM2006DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2006-07,DHS,41247,40794,NA,NA,NA
153468,Population with water more than 30 minutes away round trip,9.6,1,NM,Namibia,2006,NM2006DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2006-07,DHS,41247,40794,NA,NA,NA
153461,Population with unknown or missing information on round trip time to water,1.3,1,NM,Namibia,2006,NM2006DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2006-07,DHS,41247,40794,NA,NA,NA
277051,Population with water on the premises,51.7,1,NM,Namibia,2013,NM2013DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2013,DHS,41665,40548,NA,NA,NA
277087,Population with water 30 minutes or less away round trip,37,1,NM,Namibia,2013,NM2013DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2013,DHS,41665,40548,NA,NA,NA
277052,Population with water more than 30 minutes away round trip,10.1,1,NM,Namibia,2013,NM2013DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2013,DHS,41665,40548,NA,NA,NA
277045,Population with unknown or missing information on round trip time to water,1.2,1,NM,Namibia,2013,NM2013DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2013,DHS,41665,40548,NA,NA,NA
741966,Population with water on the premises,27.4,1,NP,Nepal,1996,NP1996DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1996,DHS,44559,44806,NA,NA,NA
741956,Population with water 30 minutes or less away round trip,61.3,1,NP,Nepal,1996,NP1996DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1996,DHS,44559,44806,NA,NA,NA
741967,Population with water more than 30 minutes away round trip,11,1,NP,Nepal,1996,NP1996DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1996,DHS,44559,44806,NA,NA,NA
741962,Population with unknown or missing information on round trip time to water,0.3,1,NP,Nepal,1996,NP1996DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1996,DHS,44559,44806,NA,NA,NA
256920,Population with water on the premises,34.8,1,NP,Nepal,2001,NP2001DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2001,DHS,45511,45816,NA,NA,NA
256918,Population with water 30 minutes or less away round trip,60.8,1,NP,Nepal,2001,NP2001DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2001,DHS,45511,45816,NA,NA,NA
256921,Population with water more than 30 minutes away round trip,4.2,1,NP,Nepal,2001,NP2001DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2001,DHS,45511,45816,NA,NA,NA
256914,Population with unknown or missing information on round trip time to water,0.2,1,NP,Nepal,2001,NP2001DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2001,DHS,45511,45816,NA,NA,NA
381013,Population with water on the premises,48.6,1,NP,Nepal,2006,NP2006DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2006,DHS,42256,42271,NA,NA,NA
381005,Population with water 30 minutes or less away round trip,47.4,1,NP,Nepal,2006,NP2006DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2006,DHS,42256,42271,NA,NA,NA
381014,Population with water more than 30 minutes away round trip,4,1,NP,Nepal,2006,NP2006DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2006,DHS,42256,42271,NA,NA,NA
573570,Population with water on the premises,58.2,1,NP,Nepal,2011,NP2011DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2011,DHS,48123,47931,NA,NA,NA
573562,Population with water 30 minutes or less away round trip,38.8,1,NP,Nepal,2011,NP2011DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2011,DHS,48123,47931,NA,NA,NA
573571,Population with water more than 30 minutes away round trip,3,1,NP,Nepal,2011,NP2011DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2011,DHS,48123,47931,NA,NA,NA
573585,Population with unknown or missing information on round trip time to water,0.1,1,NP,Nepal,2011,NP2011DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2011,DHS,48123,47931,NA,NA,NA
311670,Population with water on the premises,69.8,1,NP,Nepal,2016,NP2016DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2016,DHS,46797,47026,NA,NA,NA
311675,Population with water 30 minutes or less away round trip,28.3,1,NP,Nepal,2016,NP2016DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2016,DHS,46797,47026,NA,NA,NA
311671,Population with water more than 30 minutes away round trip,1.8,1,NP,Nepal,2016,NP2016DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2016,DHS,46797,47026,NA,NA,NA
311669,Population with unknown or missing information on round trip time to water,0,1,NP,Nepal,2016,NP2016DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2016,DHS,46797,47026,NA,NA,NA
143705,Population with water on the premises,85.5,1,NP,Nepal,2022,NP2022DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2022,DHS,54320,54456,NA,NA,NA
143687,Population with water 30 minutes or less away round trip,13.8,1,NP,Nepal,2022,NP2022DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2022,DHS,54320,54456,NA,NA,NA
143706,Population with water more than 30 minutes away round trip,0.5,1,NP,Nepal,2022,NP2022DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2022,DHS,54320,54456,NA,NA,NA
143695,Population with unknown or missing information on round trip time to water,0.1,1,NP,Nepal,2022,NP2022DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2022,DHS,54320,54456,NA,NA,NA
630368,Population with water on the premises,65.8,1,PE,Peru,1992,PE1992DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1991-92,DHS,70756,71273,NA,NA,NA
630365,Population with water 30 minutes or less away round trip,31.8,1,PE,Peru,1992,PE1992DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1991-92,DHS,70756,71273,NA,NA,NA
630369,Population with water more than 30 minutes away round trip,1.8,1,PE,Peru,1992,PE1992DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1991-92,DHS,70756,71273,NA,NA,NA
630370,Population with unknown or missing information on round trip time to water,0.5,1,PE,Peru,1992,PE1992DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1991-92,DHS,70756,71273,NA,NA,NA
73661,Population with water on the premises,66.3,1,PE,Peru,1996,PE1996DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1996,DHS,136137,136310,NA,NA,NA
73679,Population with water 30 minutes or less away round trip,30.1,1,PE,Peru,1996,PE1996DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1996,DHS,136137,136310,NA,NA,NA
73662,Population with water more than 30 minutes away round trip,2.9,1,PE,Peru,1996,PE1996DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1996,DHS,136137,136310,NA,NA,NA
73671,Population with unknown or missing information on round trip time to water,0.7,1,PE,Peru,1996,PE1996DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1996,DHS,136137,136310,NA,NA,NA
617531,Population with water on the premises,70.9,1,PE,Peru,2000,PE2000DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2000,DHS,130237,127916,NA,NA,NA
617524,Population with water 30 minutes or less away round trip,27.3,1,PE,Peru,2000,PE2000DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2000,DHS,130237,127916,NA,NA,NA
617532,Population with water more than 30 minutes away round trip,1.6,1,PE,Peru,2000,PE2000DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2000,DHS,130237,127916,NA,NA,NA
617518,Population with unknown or missing information on round trip time to water,0.2,1,PE,Peru,2000,PE2000DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2000,DHS,130237,127916,NA,NA,NA
642232,Population with water on the premises,77.7,1,PE,Peru,2004,PE2004DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2004-06,DHS,72123,83939,NA,NA,NA
642228,Population with water 30 minutes or less away round trip,20.6,1,PE,Peru,2004,PE2004DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2004-06,DHS,72123,83939,NA,NA,NA
642233,Population with water more than 30 minutes away round trip,1.7,1,PE,Peru,2004,PE2004DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2004-06,DHS,72123,83939,NA,NA,NA
642224,Population with unknown or missing information on round trip time to water,0,1,PE,Peru,2004,PE2004DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2004-06,DHS,72123,83939,NA,NA,NA
367396,Population with water on the premises,79.9,1,PE,Peru,2007,PE2007DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2007-08,DHS,99647,98952,NA,NA,NA
367390,Population with water 30 minutes or less away round trip,18.9,1,PE,Peru,2007,PE2007DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2007-08,DHS,99647,98952,NA,NA,NA
367397,Population with water more than 30 minutes away round trip,1.1,1,PE,Peru,2007,PE2007DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2007-08,DHS,99647,98952,NA,NA,NA
367378,Population with unknown or missing information on round trip time to water,0.1,1,PE,Peru,2007,PE2007DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2007-08,DHS,99647,98952,NA,NA,NA
636713,Population with water on the premises,74.7,1,PE,Peru,2009,PE2009DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2009,DHS,104863,103058,NA,NA,NA
636723,Population with water 30 minutes or less away round trip,23.8,1,PE,Peru,2009,PE2009DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2009,DHS,104863,103058,NA,NA,NA
636714,Population with water more than 30 minutes away round trip,1.4,1,PE,Peru,2009,PE2009DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2009,DHS,104863,103058,NA,NA,NA
636730,Population with unknown or missing information on round trip time to water,0.1,1,PE,Peru,2009,PE2009DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2009,DHS,104863,103058,NA,NA,NA
612477,Population with water on the premises,75.1,1,PE,Peru,2010,PE2010DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2010,DHS,99779,98713,NA,NA,NA
612470,Population with water 30 minutes or less away round trip,23,1,PE,Peru,2010,PE2010DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2010,DHS,99779,98713,NA,NA,NA
612478,Population with water more than 30 minutes away round trip,1.9,1,PE,Peru,2010,PE2010DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2010,DHS,99779,98713,NA,NA,NA
612458,Population with unknown or missing information on round trip time to water,0.1,1,PE,Peru,2010,PE2010DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2010,DHS,99779,98713,NA,NA,NA
411290,Population with water on the premises,77.8,1,PE,Peru,2011,PE2011DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2011,DHS,98129,96478,NA,NA,NA
411295,Population with water 30 minutes or less away round trip,20.8,1,PE,Peru,2011,PE2011DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2011,DHS,98129,96478,NA,NA,NA
411291,Population with water more than 30 minutes away round trip,1.2,1,PE,Peru,2011,PE2011DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2011,DHS,98129,96478,NA,NA,NA
411302,Population with unknown or missing information on round trip time to water,0.2,1,PE,Peru,2011,PE2011DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2011,DHS,98129,96478,NA,NA,NA
529528,Population with water on the premises,80,1,PE,Peru,2012,PE2012DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2012,DHS,101893,100478,NA,NA,NA
529545,Population with water 30 minutes or less away round trip,18.1,1,PE,Peru,2012,PE2012DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2012,DHS,101893,100478,NA,NA,NA
529549,Population with water more than 30 minutes away round trip,1.8,1,PE,Peru,2012,PE2012DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2012,DHS,101893,100478,NA,NA,NA
529538,Population with unknown or missing information on round trip time to water,0.1,1,PE,Peru,2012,PE2012DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2012,DHS,101893,100478,NA,NA,NA
635205,Population with water on the premises,36.6,1,PG,Papua New Guinea,2017,PG2017DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2016-18,DHS,80369,82472,NA,NA,NA
635215,Population with water 30 minutes or less away round trip,48.7,1,PG,Papua New Guinea,2017,PG2017DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2016-18,DHS,80369,82472,NA,NA,NA
635206,Population with water more than 30 minutes away round trip,12.8,1,PG,Papua New Guinea,2017,PG2017DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2016-18,DHS,80369,82472,NA,NA,NA
635197,Population with unknown or missing information on round trip time to water,1.9,1,PG,Papua New Guinea,2017,PG2017DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2016-18,DHS,80369,82472,NA,NA,NA
78262,Population with water on the premises,61.1,1,PH,Philippines,1993,PH1993DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1993,DHS,69205,69121,NA,NA,NA
78250,Population with water 30 minutes or less away round trip,35.7,1,PH,Philippines,1993,PH1993DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1993,DHS,69205,69121,NA,NA,NA
78266,Population with water more than 30 minutes away round trip,2.2,1,PH,Philippines,1993,PH1993DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1993,DHS,69205,69121,NA,NA,NA
78257,Population with unknown or missing information on round trip time to water,1,1,PH,Philippines,1993,PH1993DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1993,DHS,69205,69121,NA,NA,NA
46837,Population with water on the premises,53.2,1,PH,Philippines,1998,PH1998DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1998,DHS,62932,63286,NA,NA,NA
46794,Population with water 30 minutes or less away round trip,42.4,1,PH,Philippines,1998,PH1998DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1998,DHS,62932,63286,NA,NA,NA
